REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2026/02/21 21:40:00,5375.78,100,TRADE
VIC1,2026/02/21 21:45:00,5329.96,100,TRADE
VIC1,2026/02/21 21:50:00,5293.98,99.31,TRADE
VIC1,2026/02/21 21:55:00,5195.69,91.64,TRADE
VIC1,2026/02/21 22:00:00,5154.99,90,TRADE
VIC1,2026/02/21 22:05:00,5105.24,84.80,TRADE
VIC1,2026/02/21 22:10:00,5109.53,93.69,TRADE
VIC1,2026/02/21 22:15:00,5179.1,95.81,TRADE
VIC1,2026/02/21 22:20:00,5171.63,97.65,TRADE
VIC1,2026/02/21 22:25:00,5146.22,88.57,TRADE
VIC1,2026/02/21 22:30:00,5130.3,79.76,TRADE
VIC1,2026/02/21 22:35:00,5067.28,94.06,TRADE
VIC1,2026/02/21 22:40:00,5035.95,98.03,TRADE
VIC1,2026/02/21 22:45:00,4919.69,98.41,TRADE
VIC1,2026/02/21 22:50:00,4997.33,93.65,TRADE
VIC1,2026/02/21 22:55:00,4958.51,92.48,TRADE
VIC1,2026/02/21 23:00:00,4927.12,92.36,TRADE
VIC1,2026/02/21 23:05:00,5000.32,93.87,TRADE
VIC1,2026/02/21 23:10:00,5060.69,90,TRADE
VIC1,2026/02/21 23:15:00,5068.41,97.90,TRADE
VIC1,2026/02/21 23:20:00,5102.97,88.68,TRADE
VIC1,2026/02/21 23:25:00,5098.59,90,TRADE
VIC1,2026/02/21 23:30:00,5077.2,91.22,TRADE
VIC1,2026/02/21 23:35:00,5062.56,100,TRADE
VIC1,2026/02/21 23:40:00,5021.07,100,TRADE
VIC1,2026/02/21 23:45:00,4975.64,99.89,TRADE
VIC1,2026/02/21 23:50:00,4814.3,82.76,TRADE
VIC1,2026/02/21 23:55:00,4836.56,76.13,TRADE
VIC1,2026/02/22 00:00:00,4811.73,72.63,TRADE
VIC1,2026/02/22 00:05:00,4746.09,81.87,TRADE
VIC1,2026/02/22 00:10:00,4726.44,78.74,TRADE
VIC1,2026/02/22 00:15:00,4693.1,76.87,TRADE
VIC1,2026/02/22 00:20:00,4706.52,77.45,TRADE
VIC1,2026/02/22 00:25:00,4681.93,84.87,TRADE
VIC1,2026/02/22 00:30:00,4627.25,75.91,TRADE
VIC1,2026/02/22 00:35:00,4549.63,88.02,TRADE
VIC1,2026/02/22 00:40:00,4500.18,90,TRADE
VIC1,2026/02/22 00:45:00,4490.33,84.91,TRADE
VIC1,2026/02/22 00:50:00,4446.47,72.69,TRADE
VIC1,2026/02/22 00:55:00,4396.06,74.56,TRADE
VIC1,2026/02/22 01:00:00,4447.62,71.41,TRADE
VIC1,2026/02/22 01:05:00,4439.86,78.54,TRADE
VIC1,2026/02/22 01:10:00,4359.24,78.59,TRADE
VIC1,2026/02/22 01:15:00,4334.77,73.56,TRADE
VIC1,2026/02/22 01:20:00,4292.44,72.35,TRADE
VIC1,2026/02/22 01:25:00,4275.8,71.94,TRADE
VIC1,2026/02/22 01:30:00,4236.61,67.21,TRADE
VIC1,2026/02/22 01:35:00,4196.89,71.77,TRADE
VIC1,2026/02/22 01:40:00,4208.1,77.26,TRADE
VIC1,2026/02/22 01:45:00,4185.65,72.82,TRADE
VIC1,2026/02/22 01:50:00,4185.84,68.76,TRADE
VIC1,2026/02/22 01:55:00,4203.9,63.20,TRADE
VIC1,2026/02/22 02:00:00,4214.89,70.83,TRADE
VIC1,2026/02/22 02:05:00,4175.48,74.22,TRADE
VIC1,2026/02/22 02:10:00,4147.53,70.86,TRADE
VIC1,2026/02/22 02:15:00,4141.68,67.72,TRADE
VIC1,2026/02/22 02:20:00,4146.98,68.23,TRADE
VIC1,2026/02/22 02:25:00,4060.44,48.94,TRADE
VIC1,2026/02/22 02:30:00,4011.76,67.75,TRADE
VIC1,2026/02/22 02:35:00,3996.17,68.35,TRADE
VIC1,2026/02/22 02:40:00,4004.01,67.16,TRADE
VIC1,2026/02/22 02:45:00,4006.87,68.68,TRADE
VIC1,2026/02/22 02:50:00,4055.09,68.71,TRADE
VIC1,2026/02/22 02:55:00,3984.64,12.71,TRADE
VIC1,2026/02/22 03:00:00,3953.95,25.75,TRADE
VIC1,2026/02/22 03:05:00,4037.7,72.85,TRADE
VIC1,2026/02/22 03:10:00,4052.69,83.28,TRADE
VIC1,2026/02/22 03:15:00,3983.07,72.85,TRADE
VIC1,2026/02/22 03:20:00,4057.83,49.69,TRADE
VIC1,2026/02/22 03:25:00,4072.32,51.01,TRADE
VIC1,2026/02/22 03:30:00,4061.22,33.49,TRADE
VIC1,2026/02/22 03:35:00,4064.27,68.86,TRADE
VIC1,2026/02/22 03:40:00,4005.27,12.71,TRADE
VIC1,2026/02/22 03:45:00,4071.74,19.37,TRADE
VIC1,2026/02/22 03:50:00,4129.34,19.37,TRADE
VIC1,2026/02/22 03:55:00,4120.29,19.37,TRADE
VIC1,2026/02/22 04:00:00,4188.85,12.71,TRADE
VIC1,2026/02/22 04:05:00,4218.58,12.71,TRADE
VIC1,2026/02/22 04:10:00,4234.84,8.94,TRADE
VIC1,2026/02/22 04:15:00,4151.11,8.28,TRADE
VIC1,2026/02/22 04:20:00,4185.2,32.48,TRADE
VIC1,2026/02/22 04:25:00,4240.21,64.90,TRADE
VIC1,2026/02/22 04:30:00,4208.7,64.92,TRADE
VIC1,2026/02/22 04:35:00,4195.8,47,TRADE
VIC1,2026/02/22 04:40:00,4260.24,72.85,TRADE
VIC1,2026/02/22 04:45:00,4298.71,60.58,TRADE
VIC1,2026/02/22 04:50:00,4236.55,48.97,TRADE
VIC1,2026/02/22 04:55:00,4322.95,63.98,TRADE
VIC1,2026/02/22 05:00:00,4341.06,31.47,TRADE
VIC1,2026/02/22 05:05:00,4375.49,72.85,TRADE
VIC1,2026/02/22 05:10:00,4303.57,35.99,TRADE
VIC1,2026/02/22 05:15:00,4360.05,88.11,TRADE
VIC1,2026/02/22 05:20:00,4296.07,71.12,TRADE
VIC1,2026/02/22 05:25:00,4347.24,73.68,TRADE
VIC1,2026/02/22 05:30:00,4339.61,71.61,TRADE
VIC1,2026/02/22 05:35:00,4261.76,59.86,TRADE
VIC1,2026/02/22 05:40:00,4328.39,69.63,TRADE
VIC1,2026/02/22 05:45:00,4324.01,69.69,TRADE
VIC1,2026/02/22 05:50:00,4337.35,64.63,TRADE
VIC1,2026/02/22 05:55:00,4310.4,53.72,TRADE
VIC1,2026/02/22 06:00:00,4245.96,34.77,TRADE
VIC1,2026/02/22 06:05:00,4265.04,33.46,TRADE
VIC1,2026/02/22 06:10:00,4375.53,56.50,TRADE
VIC1,2026/02/22 06:15:00,4458.63,60.80,TRADE
VIC1,2026/02/22 06:20:00,4424.86,53.47,TRADE
VIC1,2026/02/22 06:25:00,4421.02,53.49,TRADE
VIC1,2026/02/22 06:30:00,4439.68,53.92,TRADE
VIC1,2026/02/22 06:35:00,4430.2,54.86,TRADE
VIC1,2026/02/22 06:40:00,4419.65,55.04,TRADE
VIC1,2026/02/22 06:45:00,4474.46,36.61,TRADE
VIC1,2026/02/22 06:50:00,4467.76,37.46,TRADE
VIC1,2026/02/22 06:55:00,4484,35.77,TRADE
VIC1,2026/02/22 07:00:00,4501.43,39.15,TRADE
VIC1,2026/02/22 07:05:00,4591.45,39.17,TRADE
VIC1,2026/02/22 07:10:00,4525.37,38.25,TRADE
VIC1,2026/02/22 07:15:00,4470.61,36.37,TRADE
VIC1,2026/02/22 07:20:00,4563.94,40.43,TRADE
VIC1,2026/02/22 07:25:00,4597.04,42.04,TRADE
VIC1,2026/02/22 07:30:00,4610.59,35.94,TRADE
VIC1,2026/02/22 07:35:00,4620.12,39.07,TRADE
VIC1,2026/02/22 07:40:00,4581.1,39.32,TRADE
VIC1,2026/02/22 07:45:00,4633.09,39.30,TRADE
VIC1,2026/02/22 07:50:00,4658.4,35.94,TRADE
VIC1,2026/02/22 07:55:00,4682.92,37.40,TRADE
VIC1,2026/02/22 08:00:00,4662.08,18.69,TRADE
VIC1,2026/02/22 08:05:00,4699.79,36.52,TRADE
VIC1,2026/02/22 08:10:00,4742.26,35.94,TRADE
VIC1,2026/02/22 08:15:00,4741.41,35.94,TRADE
VIC1,2026/02/22 08:20:00,4716.01,35.94,TRADE
VIC1,2026/02/22 08:25:00,4628.53,33.28,TRADE
VIC1,2026/02/22 08:30:00,4605.24,33.28,TRADE
VIC1,2026/02/22 08:35:00,4669.04,35.48,TRADE
VIC1,2026/02/22 08:40:00,4650.97,54.03,TRADE
VIC1,2026/02/22 08:45:00,4671.7,33.28,TRADE
VIC1,2026/02/22 08:50:00,4758.71,8.26,TRADE
VIC1,2026/02/22 08:55:00,4725.62,22.67,TRADE
VIC1,2026/02/22 09:00:00,4780.32,22.67,TRADE
VIC1,2026/02/22 09:05:00,4803.2,20.04,TRADE
VIC1,2026/02/22 09:10:00,4759.65,13.67,TRADE
VIC1,2026/02/22 09:15:00,4810.98,12.71,TRADE
VIC1,2026/02/22 09:20:00,4819.06,13.69,TRADE
VIC1,2026/02/22 09:25:00,4835.39,13.65,TRADE
VIC1,2026/02/22 09:30:00,4827.99,8.95,TRADE
VIC1,2026/02/22 09:35:00,4898.12,1.69,TRADE
VIC1,2026/02/22 09:40:00,4917.32,12.71,TRADE
VIC1,2026/02/22 09:45:00,4840.11,7.47,TRADE
VIC1,2026/02/22 09:50:00,4879.29,8.95,TRADE
VIC1,2026/02/22 09:55:00,4866.39,0.01,TRADE
VIC1,2026/02/22 10:00:00,4830.91,0.01,TRADE
VIC1,2026/02/22 10:05:00,4829.5,0.01,TRADE
VIC1,2026/02/22 10:10:00,4800.65,-0.10,TRADE
VIC1,2026/02/22 10:15:00,4817.01,-3.55,TRADE
VIC1,2026/02/22 10:20:00,4817.91,-0.10,TRADE
VIC1,2026/02/22 10:25:00,4770.31,-0.10,TRADE
VIC1,2026/02/22 10:30:00,4855.75,-0.10,TRADE
VIC1,2026/02/22 10:35:00,4782.08,-0.10,TRADE
VIC1,2026/02/22 10:40:00,4767.74,-0.10,TRADE
VIC1,2026/02/22 10:45:00,4814.58,-0.10,TRADE
VIC1,2026/02/22 10:50:00,4786.14,-4.14,TRADE
VIC1,2026/02/22 10:55:00,4872.16,-0.10,TRADE
VIC1,2026/02/22 11:00:00,4787.03,-0.10,TRADE
VIC1,2026/02/22 11:05:00,4736.16,-0.10,TRADE
VIC1,2026/02/22 11:10:00,4755.95,-0.10,TRADE
VIC1,2026/02/22 11:15:00,4776.95,-0.10,TRADE
VIC1,2026/02/22 11:20:00,4755.6,-0.10,TRADE
VIC1,2026/02/22 11:25:00,4722.44,-3.20,TRADE
VIC1,2026/02/22 11:30:00,4757.88,-3.91,TRADE
VIC1,2026/02/22 11:35:00,4769.02,-4.25,TRADE
VIC1,2026/02/22 11:40:00,4788.95,-3.96,TRADE
VIC1,2026/02/22 11:45:00,4746.63,-3.20,TRADE
VIC1,2026/02/22 11:50:00,4713.07,-3.20,TRADE
VIC1,2026/02/22 11:55:00,4770.77,-3.58,TRADE
VIC1,2026/02/22 12:00:00,4745.79,-3.61,TRADE
VIC1,2026/02/22 12:05:00,4708.65,-3.57,TRADE
VIC1,2026/02/22 12:10:00,4735.51,-3.64,TRADE
VIC1,2026/02/22 12:15:00,4777.41,-3.82,TRADE
VIC1,2026/02/22 12:20:00,4816.77,-4.11,TRADE
VIC1,2026/02/22 12:25:00,4835.34,-3.73,TRADE
VIC1,2026/02/22 12:30:00,4745.18,-3.73,TRADE
VIC1,2026/02/22 12:35:00,4740.19,-3.73,TRADE
VIC1,2026/02/22 12:40:00,4831.67,-3.20,TRADE
VIC1,2026/02/22 12:45:00,4840.3,-0.10,TRADE
VIC1,2026/02/22 12:50:00,4807.89,-0.10,TRADE
VIC1,2026/02/22 12:55:00,4817.81,-0.10,TRADE
VIC1,2026/02/22 13:00:00,4825.44,-3.20,TRADE
VIC1,2026/02/22 13:05:00,4892.33,-3.20,TRADE
VIC1,2026/02/22 13:10:00,4816.57,-0.10,TRADE
VIC1,2026/02/22 13:15:00,4828.35,-0.10,TRADE
VIC1,2026/02/22 13:20:00,4862.42,-0.10,TRADE
VIC1,2026/02/22 13:25:00,4876.7,-0.10,TRADE
VIC1,2026/02/22 13:30:00,4948.85,-0.10,TRADE
VIC1,2026/02/22 13:35:00,4974.96,-0.10,TRADE
VIC1,2026/02/22 13:40:00,4929.97,0,TRADE
VIC1,2026/02/22 13:45:00,4930.67,1.75,TRADE
VIC1,2026/02/22 13:50:00,4964.16,-0.10,TRADE
VIC1,2026/02/22 13:55:00,4994.51,-0.10,TRADE
VIC1,2026/02/22 14:00:00,4925.01,-0.10,TRADE
VIC1,2026/02/22 14:05:00,4916.02,-0.10,TRADE
VIC1,2026/02/22 14:10:00,4926.06,-0.10,TRADE
VIC1,2026/02/22 14:15:00,4887.96,-0.10,TRADE
VIC1,2026/02/22 14:20:00,4945.01,-0.10,TRADE
VIC1,2026/02/22 14:25:00,4933.86,8.95,TRADE
VIC1,2026/02/22 14:30:00,4941.44,32.64,TRADE
VIC1,2026/02/22 14:35:00,4945.71,46.91,TRADE
VIC1,2026/02/22 14:40:00,4990.4,60,TRADE
VIC1,2026/02/22 14:45:00,5063.61,72.67,TRADE
VIC1,2026/02/22 14:50:00,5034.06,66.23,TRADE
VIC1,2026/02/22 14:55:00,5116.51,60,TRADE
VIC1,2026/02/22 15:00:00,5150.41,61.67,TRADE
VIC1,2026/02/22 15:05:00,5162.63,48.17,TRADE
VIC1,2026/02/22 15:10:00,5196.52,47.75,TRADE
VIC1,2026/02/22 15:15:00,5188.94,45.62,TRADE
VIC1,2026/02/22 15:20:00,5236.2,48.53,TRADE
VIC1,2026/02/22 15:25:00,5211.78,55.32,TRADE
VIC1,2026/02/22 15:30:00,5242.12,61.13,TRADE
VIC1,2026/02/22 15:35:00,5196.89,47.92,TRADE
VIC1,2026/02/22 15:40:00,5218.1,46.58,TRADE
VIC1,2026/02/22 15:45:00,5260.38,56.50,TRADE
VIC1,2026/02/22 15:50:00,5286.94,56.50,TRADE
VIC1,2026/02/22 15:55:00,5304.96,66.23,TRADE
VIC1,2026/02/22 16:00:00,5340.9,72.67,TRADE
VIC1,2026/02/22 16:05:00,5378.53,66.24,TRADE
VIC1,2026/02/22 16:10:00,5328.1,15.83,TRADE
VIC1,2026/02/22 16:15:00,5410.68,65.56,TRADE
VIC1,2026/02/22 16:20:00,5401.08,56.22,TRADE
VIC1,2026/02/22 16:25:00,5439.68,66.23,TRADE
VIC1,2026/02/22 16:30:00,5384.41,54.67,TRADE
VIC1,2026/02/22 16:35:00,5427.3,60.93,TRADE
VIC1,2026/02/22 16:40:00,5425.39,54.69,TRADE
VIC1,2026/02/22 16:45:00,5443.4,60.99,TRADE
VIC1,2026/02/22 16:50:00,5485.32,56.15,TRADE
VIC1,2026/02/22 16:55:00,5510.19,45.57,TRADE
VIC1,2026/02/22 17:00:00,5529.63,45.32,TRADE
VIC1,2026/02/22 17:05:00,5619.44,59.56,TRADE
VIC1,2026/02/22 17:10:00,5589.07,51.25,TRADE
VIC1,2026/02/22 17:15:00,5626.03,45.32,TRADE
VIC1,2026/02/22 17:20:00,5643.91,1.69,TRADE
VIC1,2026/02/22 17:25:00,5620.11,0.01,TRADE
VIC1,2026/02/22 17:30:00,5593.34,12.71,TRADE
VIC1,2026/02/22 17:35:00,5659.16,12.79,TRADE
VIC1,2026/02/22 17:40:00,5689.88,0,TRADE
VIC1,2026/02/22 17:45:00,5720.14,12.71,TRADE
VIC1,2026/02/22 17:50:00,5711.25,12.79,TRADE
VIC1,2026/02/22 17:55:00,5674.18,12.79,TRADE
VIC1,2026/02/22 18:00:00,5596.33,12.71,TRADE
VIC1,2026/02/22 18:05:00,5580.1,5.26,TRADE
VIC1,2026/02/22 18:10:00,5572.08,10.07,TRADE
VIC1,2026/02/22 18:15:00,5526.36,0.01,TRADE
VIC1,2026/02/22 18:20:00,5523.39,0.01,TRADE
VIC1,2026/02/22 18:25:00,5514.09,0,TRADE
VIC1,2026/02/22 18:30:00,5500.25,0.01,TRADE
VIC1,2026/02/22 18:35:00,5548.12,0.01,TRADE
VIC1,2026/02/22 18:40:00,5501.08,0.01,TRADE
VIC1,2026/02/22 18:45:00,5459.68,0.06,TRADE
VIC1,2026/02/22 18:50:00,5362.85,0.01,TRADE
VIC1,2026/02/22 18:55:00,5422.85,12.78,TRADE
VIC1,2026/02/22 19:00:00,5418.18,12.79,TRADE
VIC1,2026/02/22 19:05:00,5355.52,8.95,TRADE
VIC1,2026/02/22 19:10:00,5363.11,26.41,TRADE
VIC1,2026/02/22 19:15:00,5331.85,43.92,TRADE
VIC1,2026/02/22 19:20:00,5262.6,45.32,TRADE
VIC1,2026/02/22 19:25:00,5212.98,45.33,TRADE
VIC1,2026/02/22 19:30:00,5205.73,45.46,TRADE
VIC1,2026/02/22 19:35:00,5158.69,51.10,TRADE
VIC1,2026/02/22 19:40:00,5167.27,51.29,TRADE
VIC1,2026/02/22 19:45:00,5130.23,45.46,TRADE
VIC1,2026/02/22 19:50:00,5144.07,51.80,TRADE
VIC1,2026/02/22 19:55:00,5191.74,55.32,TRADE
VIC1,2026/02/22 20:00:00,5168.35,45.48,TRADE
VIC1,2026/02/22 20:05:00,5124.86,45.38,TRADE
VIC1,2026/02/22 20:10:00,5112.85,59.65,TRADE
VIC1,2026/02/22 20:15:00,5079.96,60.97,TRADE
VIC1,2026/02/22 20:20:00,5009.21,62.64,TRADE
VIC1,2026/02/22 20:25:00,4919.73,59.29,TRADE
VIC1,2026/02/22 20:30:00,4911.63,55.41,TRADE
VIC1,2026/02/22 20:35:00,4872.48,59.75,TRADE
VIC1,2026/02/22 20:40:00,4802.4,60.89,TRADE
VIC1,2026/02/22 20:45:00,4807.33,58.45,TRADE
VIC1,2026/02/22 20:50:00,4756.33,54.69,TRADE
VIC1,2026/02/22 20:55:00,4729.53,60.24,TRADE
VIC1,2026/02/22 21:00:00,4687.76,54.67,TRADE
VIC1,2026/02/22 21:05:00,4700.54,56.49,TRADE
VIC1,2026/02/22 21:10:00,4694.82,59.38,TRADE
VIC1,2026/02/22 21:15:00,4634.69,55.32,TRADE
VIC1,2026/02/22 21:20:00,4635.58,57.85,TRADE
VIC1,2026/02/22 21:25:00,4557.56,54.69,TRADE
VIC1,2026/02/22 21:30:00,4544.71,56.50,TRADE
VIC1,2026/02/22 21:35:00,4517.01,57.64,TRADE
VIC1,2026/02/22 21:40:00,4490.31,60,TRADE
VIC1,2026/02/22 21:45:00,4462.68,58.80,TRADE
VIC1,2026/02/22 21:50:00,4474.24,54.69,TRADE
VIC1,2026/02/22 21:55:00,4441.37,58.10,TRADE
VIC1,2026/02/22 22:00:00,4415.31,49.64,TRADE
VIC1,2026/02/22 22:05:00,4454.35,54.67,TRADE
VIC1,2026/02/22 22:10:00,4456.95,58.59,TRADE
VIC1,2026/02/22 22:15:00,4360.12,54.67,TRADE
VIC1,2026/02/22 22:20:00,4413.94,54.67,TRADE
VIC1,2026/02/22 22:25:00,4407.11,54.69,TRADE
VIC1,2026/02/22 22:30:00,4347.72,49.95,TRADE
VIC1,2026/02/22 22:35:00,4326.55,49.19,TRADE
VIC1,2026/02/22 22:40:00,4296.04,49.22,TRADE
VIC1,2026/02/22 22:45:00,4265.59,48.28,TRADE
VIC1,2026/02/22 22:50:00,4264.04,50.01,TRADE
VIC1,2026/02/22 22:55:00,4239.66,56.50,TRADE
VIC1,2026/02/22 23:00:00,4272.44,46.21,TRADE
VIC1,2026/02/22 23:05:00,4307.91,50.46,TRADE
VIC1,2026/02/22 23:10:00,4438.3,56.50,TRADE
VIC1,2026/02/22 23:15:00,4496.48,56.50,TRADE
VIC1,2026/02/22 23:20:00,4497.99,53.93,TRADE
VIC1,2026/02/22 23:25:00,4498.11,56.50,TRADE
VIC1,2026/02/22 23:30:00,4506.71,56.50,TRADE
VIC1,2026/02/22 23:35:00,4524.82,59.72,TRADE
VIC1,2026/02/22 23:40:00,4469.96,61.68,TRADE
VIC1,2026/02/22 23:45:00,4399.46,60.12,TRADE
VIC1,2026/02/22 23:50:00,4386.75,56.50,TRADE
VIC1,2026/02/22 23:55:00,4372.73,56.50,TRADE
VIC1,2026/02/23 00:00:00,4331.94,53.75,TRADE
VIC1,2026/02/23 00:05:00,4362.47,56.50,TRADE
VIC1,2026/02/23 00:10:00,4312.92,64.16,TRADE
VIC1,2026/02/23 00:15:00,4285.61,63.84,TRADE
VIC1,2026/02/23 00:20:00,4257.55,66.16,TRADE
VIC1,2026/02/23 00:25:00,4238.28,65.20,TRADE
VIC1,2026/02/23 00:30:00,4262.08,65.82,TRADE
VIC1,2026/02/23 00:35:00,4231.21,66.39,TRADE
VIC1,2026/02/23 00:40:00,4234.27,67.82,TRADE
VIC1,2026/02/23 00:45:00,4222,66.74,TRADE
VIC1,2026/02/23 00:50:00,4212.37,66.85,TRADE
VIC1,2026/02/23 00:55:00,4203.4,66.90,TRADE
VIC1,2026/02/23 01:00:00,4183.14,66.86,TRADE
VIC1,2026/02/23 01:05:00,4185.25,69.87,TRADE
VIC1,2026/02/23 01:10:00,4188.15,67.97,TRADE
VIC1,2026/02/23 01:15:00,4204.79,66.81,TRADE
VIC1,2026/02/23 01:20:00,4159.72,67.41,TRADE
VIC1,2026/02/23 01:25:00,4161.66,67.35,TRADE
VIC1,2026/02/23 01:30:00,4135.38,66.86,TRADE
VIC1,2026/02/23 01:35:00,4100.09,66.87,TRADE
VIC1,2026/02/23 01:40:00,4173.5,70.10,TRADE
VIC1,2026/02/23 01:45:00,4165.97,67.88,TRADE
VIC1,2026/02/23 01:50:00,4153.62,67.84,TRADE
VIC1,2026/02/23 01:55:00,4056.12,56.50,TRADE
VIC1,2026/02/23 02:00:00,4091.1,56.50,TRADE
VIC1,2026/02/23 02:05:00,4088.24,66.43,TRADE
VIC1,2026/02/23 02:10:00,4084.86,68.22,TRADE
VIC1,2026/02/23 02:15:00,4075.79,66.46,TRADE
VIC1,2026/02/23 02:20:00,4012.35,66.33,TRADE
VIC1,2026/02/23 02:25:00,3999.53,66.28,TRADE
VIC1,2026/02/23 02:30:00,4014.31,60.68,TRADE
VIC1,2026/02/23 02:35:00,4052.3,61.18,TRADE
VIC1,2026/02/23 02:40:00,4046.14,65.12,TRADE
VIC1,2026/02/23 02:45:00,3972.48,60.27,TRADE
VIC1,2026/02/23 02:50:00,4016.44,61.10,TRADE
VIC1,2026/02/23 02:55:00,4040.04,66.89,TRADE
VIC1,2026/02/23 03:00:00,4063.46,67.10,TRADE
VIC1,2026/02/23 03:05:00,4058.69,65.07,TRADE
VIC1,2026/02/23 03:10:00,4001.63,60.62,TRADE
VIC1,2026/02/23 03:15:00,4068.94,68.53,TRADE
VIC1,2026/02/23 03:20:00,4058.96,66.62,TRADE
VIC1,2026/02/23 03:25:00,4019.93,66.06,TRADE
VIC1,2026/02/23 03:30:00,4060.67,66.49,TRADE
VIC1,2026/02/23 03:35:00,4068.29,66.55,TRADE
VIC1,2026/02/23 03:40:00,4085.65,67.07,TRADE
VIC1,2026/02/23 03:45:00,4113.54,69.27,TRADE
VIC1,2026/02/23 03:50:00,4033.83,66.03,TRADE
VIC1,2026/02/23 03:55:00,4046.96,66.06,TRADE
VIC1,2026/02/23 04:00:00,4109.49,66.57,TRADE
VIC1,2026/02/23 04:05:00,4145.69,65.24,TRADE
VIC1,2026/02/23 04:10:00,4094.62,64.69,TRADE
VIC1,2026/02/23 04:15:00,4160.56,81.16,TRADE
VIC1,2026/02/23 04:20:00,4207.11,69.15,TRADE
VIC1,2026/02/23 04:25:00,4264.97,70.15,TRADE
VIC1,2026/02/23 04:30:00,4278.58,81.30,TRADE
VIC1,2026/02/23 04:35:00,4223.18,62.35,TRADE
VIC1,2026/02/23 04:40:00,4253.97,68.16,TRADE
VIC1,2026/02/23 04:45:00,4279.85,66.21,TRADE
VIC1,2026/02/23 04:50:00,4408.03,65.57,TRADE
VIC1,2026/02/23 04:55:00,4422.65,64.72,TRADE
VIC1,2026/02/23 05:00:00,4397.52,70.46,TRADE
VIC1,2026/02/23 05:05:00,4435.8,68.65,TRADE
VIC1,2026/02/23 05:10:00,4596.35,78.70,TRADE
VIC1,2026/02/23 05:15:00,4677.34,66.23,TRADE
VIC1,2026/02/23 05:20:00,4720.1,79.14,TRADE
VIC1,2026/02/23 05:25:00,4778.71,72.69,TRADE
VIC1,2026/02/23 05:30:00,4715.48,68.46,TRADE
VIC1,2026/02/23 05:35:00,4751.95,81.64,TRADE
VIC1,2026/02/23 05:40:00,4835.04,66.23,TRADE
VIC1,2026/02/23 05:45:00,4927.03,72.69,TRADE
VIC1,2026/02/23 05:50:00,4928.05,72.69,TRADE
VIC1,2026/02/23 05:55:00,5019.54,78.13,TRADE
VIC1,2026/02/23 06:00:00,5052.75,79.61,TRADE
VIC1,2026/02/23 06:05:00,5103.72,60.85,TRADE
VIC1,2026/02/23 06:10:00,5177.24,72.67,TRADE
VIC1,2026/02/23 06:15:00,5233.66,72.69,TRADE
VIC1,2026/02/23 06:20:00,5309.76,78.73,TRADE
VIC1,2026/02/23 06:25:00,5262.22,73.44,TRADE
VIC1,2026/02/23 06:30:00,5269.4,65.67,TRADE
VIC1,2026/02/23 06:35:00,5332.38,88.16,TRADE
VIC1,2026/02/23 06:40:00,5337.7,70.89,TRADE
VIC1,2026/02/23 06:45:00,5352.49,66.72,TRADE
VIC1,2026/02/23 06:50:00,5331.08,73.42,TRADE
VIC1,2026/02/23 06:55:00,5309.57,69.64,TRADE
VIC1,2026/02/23 07:00:00,5235.8,56.74,TRADE
VIC1,2026/02/23 07:05:00,5221.5,59.79,TRADE
VIC1,2026/02/23 07:10:00,5173.07,73.44,TRADE
VIC1,2026/02/23 07:15:00,5006.31,67.78,TRADE
VIC1,2026/02/23 07:20:00,5004.41,67.28,TRADE
VIC1,2026/02/23 07:25:00,5008.37,58.43,TRADE
VIC1,2026/02/23 07:30:00,4880.45,56.50,TRADE
VIC1,2026/02/23 07:35:00,4917.32,56.50,TRADE
VIC1,2026/02/23 07:40:00,4873.99,50.87,TRADE
VIC1,2026/02/23 07:45:00,4802.64,51.21,TRADE
VIC1,2026/02/23 07:50:00,4747.96,51.55,TRADE
VIC1,2026/02/23 07:55:00,4600.45,32.96,TRADE
VIC1,2026/02/23 08:00:00,4580.88,15.02,TRADE
VIC1,2026/02/23 08:05:00,4524.73,31.27,TRADE
VIC1,2026/02/23 08:10:00,4596.45,33.28,TRADE
VIC1,2026/02/23 08:15:00,4522.06,23.81,TRADE
VIC1,2026/02/23 08:20:00,4322.34,29.08,TRADE
VIC1,2026/02/23 08:25:00,4353.81,13.60,TRADE
VIC1,2026/02/23 08:30:00,4302.46,-4.75,TRADE
VIC1,2026/02/23 08:35:00,4190.05,0.06,TRADE
VIC1,2026/02/23 08:40:00,4204.52,0.06,TRADE
VIC1,2026/02/23 08:45:00,4043.23,-9.82,TRADE
VIC1,2026/02/23 08:50:00,4064.45,-4.63,TRADE
VIC1,2026/02/23 08:55:00,4065.45,0,TRADE
VIC1,2026/02/23 09:00:00,3982.34,-6.01,TRADE
VIC1,2026/02/23 09:05:00,3934.2,-5.75,TRADE
VIC1,2026/02/23 09:10:00,3941.06,-4.26,TRADE
VIC1,2026/02/23 09:15:00,3909.21,-0.65,TRADE
VIC1,2026/02/23 09:20:00,3919.38,-4.56,TRADE
VIC1,2026/02/23 09:25:00,3785.32,-4.25,TRADE
VIC1,2026/02/23 09:30:00,3747.05,-4.68,TRADE
VIC1,2026/02/23 09:35:00,3787.92,-5.80,TRADE
VIC1,2026/02/23 09:40:00,3874.42,0.01,TRADE
VIC1,2026/02/23 09:45:00,3760.39,-4.26,TRADE
VIC1,2026/02/23 09:50:00,3702.82,-7.25,TRADE
